순번,"매입형
/건축형",지역본부,관리부서,명,주소,호수,"전용
면적(㎡)","주거공용
면적(㎡)",면적계(㎡),공급형,성별전용, 임대보증금(원) , 월임대료(원) ,주택열람일정,관리비
699,매입형,대구경북지역본부,대구동부권주거복지지사,매입다가구(경북경산시),"경상북도 경산시 하양읍 가마실길 20-4 96-5, 아리따움",205,21.42,5.56,26.98,단독(1인),여성전용,"2,000,000","140,630",2.26.~2.29. (11:00~16:00),
700,매입형,대구경북지역본부,대구동부권주거복지지사,매입다가구(경북경산시),"경상북도 경산시 하양읍 가마실길 20-4 96-5, 아리따움",302,20.9,5.42,26.32,단독(1인),여성전용,"2,000,000","132,780",열람불가(계약전 주택개방),
701,매입형,대구경북지역본부,대구동부권주거복지지사,매입다가구(경북경산시),"경상북도 경산시 하양읍 가마실길 20-4 96-5, 아리따움",304,22.81,5.92,28.73,단독(1인),여성전용,"2,000,000","146,330",열람불가(계약전 주택개방),
702,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 마산회원구 합성서1길 13(합성동) 선비마을,201,23.5,5.73,29.23,단독(1인),남여공용,"2,000,000","133,970",2.24.~3.2. (10:00~16:00) *주말포함,
703,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 마산회원구 합성서1길 13(합성동) 선비마을,206,23.56,5.74,29.3,단독(1인),남여공용,"2,000,000","133,990",열람불가(계약전 주택개방),
704,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 마산회원구 합성서1길 13(합성동) 선비마을,207,23.5,5.73,29.23,단독(1인),남여공용,"2,000,000","133,970",2.24.~3.2. (10:00~16:00) *주말포함,
705,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 마산회원구 합성서1길 13(합성동) 선비마을,302,23.54,5.74,29.28,단독(1인),남여공용,"2,000,000","133,980",2.24.~3.2. (10:00~16:00) *주말포함,
706,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 마산회원구 합성서1길 13(합성동) 선비마을,205-1,17.96,4.38,22.34,공동(2인),남여공용,"2,000,000","103,710",2.24.~3.2. (10:00~16:00) *주말포함,
707,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 마산회원구 합성서1길 13(합성동) 선비마을,205-2,14.36,3.5,17.86,공동(2인),남여공용,"2,000,000","82,960",2.24.~3.2. (10:00~16:00) *주말포함,
708,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 의창구 봉곡로99번길 26(봉곡동) 세부빌,102-1,12.16,1.12,13.28,공동(2인),남여공용,"2,000,000","214,180",2.24.~3.2. (10:00~16:00) *주말포함,
709,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 의창구 봉곡로99번길 26(봉곡동) 세부빌,102-2,8.1,0.74,8.84,공동(2인),남여공용,"2,000,000","142,840",2.24.~3.2. (10:00~16:00) *주말포함,
710,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 의창구 사림로12번길 10(사림동) 곡성빌,101-2,13.2,1.93,15.13,공동(2인),남여공용,"2,000,000","242,520",2.24.~3.2. (10:00~16:00) *주말포함,
711,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 의창구 사림로12번길 10(사림동) 곡성빌,101-1,9.92,1.45,11.37,공동(2인),남여공용,"2,000,000","182,350",2.24.~3.2. (10:00~16:00) *주말포함,
712,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 의창구 사림로12번길 10(사림동) 곡성빌,102-1,9.92,1.4,11.32,공동(2인),남여공용,"2,000,000","176,280",2.24.~3.2. (10:00~16:00) *주말포함,
713,매입형,경남지역본부,주거복지사업1부,매입다가구(경남창원시),경상남도 창원시 의창구 사림로12번길 10(사림동) 곡성빌,102-2,14,1.98,15.98,공동(2인),남여공용,"2,000,000","248,590",2.24.~3.2. (10:00~16:00) *주말포함,
714,매입형,경남지역본부,경남서부권주거복지지사,매입다가구(경남진주시),경상남도 진주시 남강로491번길 10-8(신안동) 동현빌,302,34.4,6.05,40.45,단독(1인),남여공용,"2,000,000","168,230",2.24~3.2(09:00~16:00) *주말포함,
715,매입형,경남지역본부,경남서부권주거복지지사,매입다가구(경남진주시),경상남도 진주시 진양호로293번길 16-10(신안동) 나무빌 외 1동(천년빌),203-1,12.96,5.26,18.22,공동(2인),남여공용,"2,000,000","246,910",2.24~3.2(09:00~16:00) *주말포함,
716,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산부산진구),부산광역시 부산진구 엄광로62번길 40(개금동) ,302,18.27,8.16,26.43,단독(1인),남여공용,"2,000,000","143,790",2.24.~3.2. (10:00~16:00) *주말제외,
717,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산부산진구),부산광역시 부산진구 연지로39번길 16(연지동) ,101,17.38,5.33,22.7,단독(1인),남여공용,"2,000,000","91,200",2.24.~3.2. (10:00~16:00) *주말제외,
718,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산부산진구),부산광역시 부산진구 연지로39번길 16(연지동) ,301,17.38,5.33,22.7,단독(1인),남여공용,"2,000,000","96,340",2.24.~3.2. (10:00~16:00) *주말제외,
719,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산부산진구),부산광역시 부산진구 연지로39번길 16(연지동) ,302,17.38,5.33,22.7,단독(1인),남여공용,"2,000,000","93,770",2.24.~3.2. (10:00~16:00) *주말제외,
720,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산남구),부산광역시 남구 동명로163번길 27(용호동) ,201,15.18,8.93,24.1,단독(1인),남여공용,"2,000,000","114,420",2.24.~3.2. (10:00~16:00) *주말제외,
721,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산남구),부산광역시 남구 동명로163번길 27(용호동) ,202,14.98,8.81,23.79,단독(1인),남여공용,"2,000,000","112,740",2.24.~3.2. (10:00~16:00) *주말제외,
722,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산남구),부산광역시 남구 동명로170번길 126(용호동),101,21.31,10.42,31.73,단독(1인),남여공용,"2,000,000","140,930",2.24.~3.2. (10:00~16:00) *주말제외,
723,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산남구),부산광역시 남구 동명로170번길 126(용호동),202,21.31,10.42,31.73,단독(1인),남여공용,"2,000,000","110,840",2.24.~3.2. (10:00~16:00) *주말제외,
724,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 사상로558번길 24(구포동),201,18.54,7.63,26.17,단독(1인),남여공용,"2,000,000","134,650",2.24.~3.2. (10:00~16:00) *주말제외,
725,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 사상로558번길 24(구포동),202,17.14,7.05,24.19,단독(1인),남여공용,"2,000,000","127,510",2.24.~3.2. (10:00~16:00) *주말제외,
726,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 10-4(구포동) ,201,16.13,5.16,21.29,단독(1인),남여공용,"2,000,000","111,980",2.24.~3.2. (10:00~16:00) *주말제외,
727,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 10-4(구포동) ,202,15.73,5.03,20.75,단독(1인),남여공용,"2,000,000","108,840",2.24.~3.2. (10:00~16:00) *주말제외,
728,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 10-4(구포동) ,203,15.73,5.03,20.75,단독(1인),남여공용,"2,000,000","108,840",2.24.~3.2. (10:00~16:00) *주말제외,
729,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 10-4(구포동) ,204,16.13,5.16,21.29,단독(1인),남여공용,"2,000,000","111,980",2.24.~3.2. (10:00~16:00) *주말제외,
730,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 10-4(구포동) ,301,16.13,5.16,21.29,단독(1인),남여공용,"2,000,000","114,270",2.24.~3.2. (10:00~16:00) *주말제외,
731,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 10-4(구포동) ,304,16.13,5.16,21.29,단독(1인),남여공용,"2,000,000","114,270",2.24.~3.2. (10:00~16:00) *주말제외,
732,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 10-4(구포동) ,401,16.13,5.16,21.29,단독(1인),남여공용,"2,000,000","114,270",2.24.~3.2. (10:00~16:00) *주말제외,
733,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,202,15.74,8.96,24.7,단독(1인),남여공용,"2,000,000","108,190",2.24.~3.2. (10:00~16:00) *주말제외,
734,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,203,15.74,8.96,24.7,단독(1인),남여공용,"2,000,000","108,190",2.24.~3.2. (10:00~16:00) *주말제외,
735,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,204,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","112,120",2.24.~3.2. (10:00~16:00) *주말제외,
736,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,206,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","112,120",2.24.~3.2. (10:00~16:00) *주말제외,
737,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,207,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","112,120",2.24.~3.2. (10:00~16:00) *주말제외,
738,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,302,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","115,590",2.24.~3.2. (10:00~16:00) *주말제외,
739,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,304,15.74,8.96,24.7,단독(1인),남여공용,"2,000,000","111,550",2.24.~3.2. (10:00~16:00) *주말제외,
740,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,306,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","115,590",2.24.~3.2. (10:00~16:00) *주말제외,
741,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,307,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","115,590",2.24.~3.2. (10:00~16:00) *주말제외,
742,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,402,15.74,8.96,24.7,단독(1인),남여공용,"2,000,000","113,790",2.24.~3.2. (10:00~16:00) *주말제외,
743,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,403,15.74,8.96,24.7,단독(1인),남여공용,"2,000,000","113,790",2.24.~3.2. (10:00~16:00) *주말제외,
744,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,404,15.74,8.96,24.7,단독(1인),남여공용,"2,000,000","113,790",2.24.~3.2. (10:00~16:00) *주말제외,
745,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,405,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","117,900",2.24.~3.2. (10:00~16:00) *주말제외,
746,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,406,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","117,900",2.24.~3.2. (10:00~16:00) *주말제외,
747,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,501,15.74,8.96,24.7,단독(1인),남여공용,"2,000,000","113,790",2.24.~3.2. (10:00~16:00) *주말제외,
748,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,502,15.74,8.96,24.7,단독(1인),남여공용,"2,000,000","113,790",2.24.~3.2. (10:00~16:00) *주말제외,
749,건축형,부산울산지역본부,주거복지사업2부,공공리모델링(부산북구),부산광역시 북구 시랑로48번길 35(구포동) ,505,16.25,9.25,25.5,단독(1인),남여공용,"2,000,000","117,900",2.24.~3.2. (10:00~16:00) *주말제외,
750,건축형,부산울산지역본부,부산동부권주거복지지사,공공리모델링(부산해운대구),부산광역시 해운대구 재반로64번가길 17(재송동) ,201,15.59,6.73,22.32,단독(1인),남여공용,"2,000,000","126,600",2.24.~3.2. (10:00~16:00) *주말제외,
751,건축형,부산울산지역본부,부산동부권주거복지지사,공공리모델링(부산해운대구),부산광역시 해운대구 재반로64번가길 17(재송동) ,202,15.59,6.73,22.32,단독(1인),남여공용,"2,000,000","126,600",2.24.~3.2. (10:00~16:00) *주말제외,
752,건축형,부산울산지역본부,부산동부권주거복지지사,공공리모델링(부산해운대구),부산광역시 해운대구 재반로64번가길 17(재송동) ,207,16.75,7.23,23.98,단독(1인),남여공용,"2,000,000","137,010",2.24.~3.2. (10:00~16:00) *주말제외,
